0.57,0.5,0.16666667,0.6666667,0.36708862,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.004270558,-0.001047838,0.007395131,0.005776224,0.005554531,0.005342823,0,0.009371826,0.005803312,0.024285695,0.017126666,0.201829,0
0.12,1,0.5,0.33333334,0.48101267,0,0,0,0,0,0,0.12207015,0.12208884,0.1735956,0.13239554,0.13016154,0.12529428,0.011796707,0.004620718,0.004743092,0.020984726,0.0149,0.010285006,0
0.2,0.5,0.16666667,0.6666667,0.39240506,0,0,0,-0.2857143,-0.2857143,-0.14285715,0.16797942,0.12392536,0,0,0,0.00061352,0.012161554,0,0,0,0.001966667,0.15349442,0
0.06,1,0.16666667,0.6666667,0.30379745,0,0,0,0,0,0,0.05818389,0.058217496,0.08487435,0.06656565,0.059645955,0.05881784,0.00539973,0.002281836,0.002678452,0.009902905,0.00727,0.005484511,0
0.2,1,0.5,0.33333334,0.49367088,-0.14285715,0,0,0,0,0,0.15104753,0.14891186,0.20926045,0.1467127,0.1344822,0.12740208,0.015459362,0.003773994,0.005653766,0.02373396,0.01669,0.012701363,0
0.15,1,0.16666667,0.6666667,0.37974682,-0.14285715,-0.125,-0.14285715,0,0,-0.14285715,0.007273116,0,0.009715172,0.007514698,0.008010388,0.014124476,0,0.005460108,0,0.003428291,0.045276668,0.012324659,0
0.02,0.5,0.33333334,0.6666667,0.37974682,0,0,0,0,0,0,0.019784119,0.020012582,0.02890191,0.022324262,0.021084568,0.020714095,0.00266338,0.001144993,0.001291237,0.003781966,0.002633333,0,0
0.74,0.5,0.16666667,0.33333334,0.6329114,0,0,0,0,0,0,0.3331004,0.32124507,0.45997566,0.33262074,0.3083703,0.27895087,0.026350034,0.010757227,0.012276238,0.047156688,0.033333335,0.03717472,0
0.37,1,0.33333334,0.33333334,0.5949367,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.001336429,0.002447326,0.00057276,0.013542159,0.000802441,0.004201051,0.004929483,0.000323532,0.01354069,0.003522605,0.013533333,0.007581165,0
0.21,1,0.33333334,0.33333334,0.43037975,0,0,0.2857143,0,0,0,0.20862696,0.21798176,0.28072205,0.20011081,0.15518065,0.1299872,0.03563335,0,0.008027543,0.01650484,0.01627,0.00911772,1
0.05,0.5,0.33333334,0.6666667,0.29113925,0,0,0.2857143,0,0,0,0.049121264,0.051380634,0.06602257,0.052811507,0.020540979,0.020333506,0.008107703,0,0.002711932,0.004715669,0.002666667,0.00173482,0
0.03,1,0.16666667,0.6666667,0.34177214,0,0,-0.14285715,0,0,-0.2857143,0.001567634,0.002498143,0.000962817,0.002034577,0,0,0.002026926,0.000541121,0.001674032,0,0,0,0
0.18,1,0.16666667,0.6666667,0.34177214,-0.2857143,-0.25,-0.14285715,-0.14285715,-0.14285715,0,0.012726656,0.006597007,0.054265756,0,0.006210289,0.018812183,0.013156774,0.030505704,0,0.027152821,0.06,0.002478315,0
0.14,0.5,0.33333334,0.33333334,0.43037975,0,0,0,0,0,0,0.07324851,0.07324599,0.1075049,0.08571355,0.08868159,0.08765639,0.00628347,0.002558916,0.00381791,0.03300968,0.010986667,0.008136307,0
0.11,1,0.5,0.6666667,0.36708862,0.14285715,0.25,0.2857143,0.2857143,0.2857143,-0.14285715,0.006704952,0.007033013,0.009051059,0.007528158,0.000939417,0.017044414,0.002257995,0,0.001116022,0,0.05463667,0.002061958,0
0.05,1,0.5,0.33333334,0.6455696,0,0,0,0,0,0,0.052304223,0.03530837,0.030902946,0.019513542,0.019169064,0.018060362,0.004088309,0.001735825,0.000558011,0.009431338,0.006666667,0.00495663,1
0.03,1,0.16666667,0.6666667,0.32911393,0.14285715,0.25,0.2857143,0.2857143,0,0,0.01440108,0.01562508,0.023404863,0.017489059,0.017157568,0.017425004,0.004053852,0.001059424,0,0.002659637,0.003666667,0.002478315,1
0.4,0.5,0.16666667,0.6666667,0.36708862,0,0,0,-0.14285715,-0.14285715,0.2857143,0.042567685,0.011332096,0.009132261,0.1551247,0.16129495,0.1545571,0.002635003,0.000815756,0.1543536,0.080147505,0.0167,0.000237918,0
0.01,1,0.16666667,0.33333334,0.46835443,0,0,0,0,0,0,0.007879641,0.008611376,0.012750075,0.010213261,0.008404059,0.007798982,0.006080777,0.002444824,0.003363689,0.014147006,0.01,0.01880793,0
0.22,1,0.33333334,0.33333334,0.46835443,0,0,0,0,0,0,0.16432576,0.15855177,0.21703549,0.17129475,0.15322308,0.14833559,0.01418848,0.00570459,0.007923753,0.023578344,0.018,0.013878563,0
0.06,1,0.33333334,0.33333334,0.39240506,0,0,0.2857143,0.2857143,0.2857143,0.2857143,0.03893061,0.041266106,0.057531215,0.047563557,0.044682156,0.047392853,0.008107703,0,0.00412928,0,0.016666668,0.00495663,1
0.24,0.5,0.33333334,0.33333334,0.51898736,0,0,0,0,0,0,0.022980558,0.021639729,0.023880472,0.015407375,0.009783524,0.18433465,0.014192534,0.002446454,0.00558234,0.014189447,0.5900133,0.013511772,1
0.15,1,0.16666667,0.6666667,0.35443038,0,0,0,0,0,0,0.08559674,0.08606396,0.12659883,0.10017654,0.098642,0.09261343,0.00709424,0.003259766,0.003906076,0.01650484,0.011666667,0.008674102,0
0.07,1,0.16666667,0.6666667,0.29113925,0,0,0,0,0,0,0.009204664,0.010241572,0.016244637,0.012696476,0.0123893,0.012369185,0.003040389,0.001303906,0.000669613,0.002357835,0.002,0.006443618,0
0.18,0.5,0.33333334,0.6666667,0.35443038,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.001899408,0,0.001206421,0.00037237,0.000448677,0.000432584,0,0.000339016,0.000370519,0.002357835,0.011666667,0.002061958,0
0.03,0.5,0.33333334,0.6666667,0.4177215,0,-0.125,0,0,0,0,0.03066217,0.027098445,0.04021066,0.063212074,0.031112922,0.013549431,0.05675392,0.001903703,0.002232043,0.012006093,0.003333333,0,0
0.17,0.5,0.16666667,0.33333334,0.6708861,0,0,0,0,0,0,0.018519228,0.018219773,0.02726048,0.01979282,0.019430073,0.013445444,0.002681623,0.00097467,0.000607116,0.002654922,0.002096667,0.000894672,0
0.28,1,0.16666667,0.6666667,0.37974682,0,0,0,0,0,0,0.28022075,0.514528,0.38242105,0.30083022,0.28354532,0.2750524,0.022296183,0.008149414,0.01116468,0.047251,0.033666667,0.024783147,0
0.23,1,0.5,0.33333334,0.34177214,0,0,0,0,0,0,0.07010288,0.020194506,0.028491553,0.020153973,0.011743249,0.009002104,0.002681623,0.001222412,0.001116022,0.009431338,0.00341,0.004966543,0
0.15,0.5,0.33333334,0.33333334,0.49367088,0.14285715,-0.25,-0.2857143,-0.14285715,-0.14285715,-0.2857143,-7.26E-06,0.004494218,0.000532159,0.003686689,0,0,0.008977254,0.000299084,0.004119236,0,0,0,0
0.8,0.5,0.16666667,0.6666667,0.5822785,-0.2857143,-0.25,-0.2857143,-0.14285715,-0.14285715,-0.14285715,0.006458195,0.004711713,0.005524598,0.006946049,0.002110722,0.003301569,0.009413043,0.003122856,0.006940539,0.009247427,0.01061,0.06741264,0
0.12,1,0.5,0.33333334,0.73417723,0.14285715,-0.125,-0.14285715,-0.2857143,-0.2857143,-0.14285715,0,0.002264387,0,0,0,0.000698789,0.004515991,0,0,0,0.00224,0.006213135,1
0.27,1,0.16666667,0.33333334,0.46835443,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.000273714,0.000220544,0.000366857,0.000211982,-8.09E-05,0.000545929,0.000439843,0.000244482,0.000223204,0,0.002,0.000495663,0
0.13,0.5,0.16666667,0.6666667,0.4177215,0.14285715,0.25,0.2857143,0.2857143,0,0,0.03802134,0.03639178,0.059234995,0.044332236,0.044593714,0.042249683,0,0.004889649,0,0.014147006,0.003333333,0.002726146,0
0.05,0.5,0.33333334,0.6666667,0.278481,0.2857143,0.25,0.2857143,0,0,0,0.05211138,0.051873557,0.050817598,0.032406297,0.031032031,0.028618103,0.004072094,4.07E-06,0.001339226,0.009431338,0.003666667,0.008438662,0
0.4,0.5,0.33333334,0.6666667,0.39240506,0,0,0,0,0,0,0.19250895,0.19277978,0.28204304,0.2235163,0.21948703,0.20357318,0.01418848,0.006519532,0.008928173,0.035367515,0.03,0.012391574,0
0.08,1,0.5,0.6666667,0.65822786,0,0,0,0,0,-0.14285715,0.044203747,0.04015322,0.05228792,0.034175053,0.01974393,0.007728271,0.003289701,0.001417998,0.001339226,0.001725935,0.024773333,0,0
0.17,1,0.33333334,0.33333334,0.6455696,0,-0.125,-0.14285715,-0.14285715,0,0,0.010132596,0.004167975,0.005605799,0.016705062,0.00736973,0.007249934,0.008403634,0.003150564,0.016622026,0.000646047,0.000463333,0.007506815,0
0.05,1,0.33333334,0.6666667,0.29113925,0,0,0,0,-0.14285715,-0.14285715,0.03432724,0.033392586,0.039785802,0.005367962,0.000828326,-0.000602081,0.003364697,0.001303906,0.000696398,0.003621634,0.000576667,0.07501115,0
0.05,1,0.16666667,0.6666667,0.3164557,0.2857143,0.375,0.2857143,0.2857143,0.2857143,0.2857143,0.04548419,0.04359147,0.06319501,0.049979474,0.049173236,0.048348486,0,0.001385401,0.002232043,0.00895977,0.006,0,1
0.05,0.5,0.33333334,0.6666667,0.6329114,0,0,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.026878905,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1,0.5,0,0.51898736,0,0,-0.2857143,-0.2857143,-0.14285715,-0.14285715,0.00342868,0,0,0,0.001449571,0.00091612,0.000522947,0,0,0.006337859,0.003096667,0.001484511,0
0.21,1,0.5,0.6666667,0.35443038,-0.14285715,-0.125,-0.2857143,-0.14285715,-0.14285715,-0.14285715,0.001121812,0,0,0.00026021,0,0.00015598,0,0,0.000258917,0,0.0005,0.000200744,0
0.02,1,0.33333334,0.33333334,0.34177214,0,0,0,-0.14285715,0,0,0.016525472,0.017451428,0.026107712,0.002043549,0.001419371,0.001368461,0.003040389,0.00097793,0.002232043,0,0,0,0
0.08,1,0.33333334,0.6666667,0.3164557,0,0,0,0,0,0,0.08398349,0.08729677,0.12624069,0.09983109,0.1008692,0.08348862,0.016647141,0.002844961,0.003915004,0.092064,0.01096,0.003890954,1
0.18,1,0.33333334,0.33333334,0.3164557,0,0,0,0,0,-0.14285715,0.034548078,0.029981777,0.041206826,0.018039763,0.015326191,0.000739343,0.003851159,0.001519051,0.000669613,0.002829401,0.00237,0.006384139,0
0.15,1,0.33333334,0.33333334,0.5443038,0,-0.125,0,-0.14285715,-0.14285715,0,0.033470847,0.018660862,0.013282235,0.01524923,0.012356943,0.030727988,0.037216384,0.000814942,0.01517343,0.054027416,0.061833333,0,0
0.06,1,0.16666667,0.6666667,0.37974682,0.14285715,0.25,0.2857143,0.2857143,0.2857143,0.2857143,0.042777117,0.041379932,0.062572956,0.04917641,0.048313633,0.047532193,0.00081077,0.002775691,0.001897237,0.008488203,0.006,0,0
0.02,1,0.33333334,0.33333334,0.5443038,0.2857143,0,0,0,0,0.2857143,0.01585674,0.016606856,0.025170995,0.019937504,0.02080846,0.019595202,0.002635003,0.001059424,0.000781215,0.008488203,0,0.002478315,0
0.02,0.5,0.33333334,0.6666667,0.43037975,0,0,0,0,0,0,0.016492294,0.017421953,0.025874257,0.020198837,0.018719308,0.017885664,0.003036335,0.00097793,0.000407348,0.001636337,0.001146667,0,0
0.01,1,0.33333334,1,0.65822786,0.14285715,0.5,0.42857143,0.2857143,0.2857143,0,0.008860448,0.008402012,0.011588604,0.009656948,0.008978927,0.008777494,0,0,0.001004419,0,0.001333333,0.002230483,1
0.25,1,0.33333334,0.6666667,0.32911393,0,0,0,0,0,-0.14285715,0.048176743,0.018077487,0.027335882,0.027027117,0.020656385,0.00160867,0.003040389,0.001222412,0.006299942,0.002357835,0.005156667,0,0
0.18,1,0.33333334,0.6666667,0.36708862,0,0,0,0,0,0,0.157232,0.14920254,0.20754796,0.15340865,0.14445879,0.13905376,0.012161554,0.00570459,0.005580108,0.023578344,0.016666668,0.011596034,0
0.07,1,0.16666667,0.6666667,0.5443038,0.42857143,0.25,0.2857143,0.2857143,0,0,0.059091084,0.058910634,0.08620692,0.06479577,0.047502562,0.046975866,0.005067314,0.002444824,1.90E-05,0.009431338,0.006666667,0.00495663,0
0.13,1,0.33333334,0.33333334,0.46835443,0,0,0,0,0,0,0.003951225,0.008833953,0.015177418,0.011291115,0.013554134,0.013067974,0.010134628,0.001629883,0,0.011789172,0,0,1
0.05,1,0.33333334,0.33333334,0.4050633,0,0,0,0,0,0,0.048325006,0.045739997,0.06300071,0.016908072,0.017832741,0.017479079,0.004096417,0.001222412,0.000781215,0.008016637,0.002333333,0.00154399,0
0.42,1,0.16666667,0.33333334,0.43037975,-0.14285715,0,0,-0.14285715,0,-0.14285715,0.00045619,0.001503154,0.004263075,0.003544246,0.004486767,0.0009182,0.002105976,0.001222412,0.003526628,0.004715669,0.002943333,0.069392815,0
0.16,1,0.33333334,0.33333334,0.5316456,0.2857143,0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.000358731,0,0,0,0,0,0,0,0,0,0,0,0
0.02,1,0.33333334,0.33333334,0.5443038,0.14285715,0.25,0.42857143,0.2857143,0.2857143,0.2857143,0.011924177,0.013210276,0.019563746,0.014556083,0.015058711,0.014136954,0.004053852,0.000814942,0,0.005658803,0,0.007434944,1
0.05,0.5,0.5,0.33333334,0.5822785,0,0,0,0,0,0,0.064607866,0.061162826,0.08425809,0.06255594,0.0577984,0.05339183,0.004459236,0.001792871,0.002232043,0.00927572,0.006673333,0.004280049,0
0.46,1,0.16666667,0.6666667,0.36708862,0,0,0,0,0,0,0.08534376,0.17368494,0.23232745,0.18045819,0.17822602,0.17675924,0.18272735,0.005719259,0.007812151,0.033019114,0.02669,0.019920694,0
0.03,1,0.33333334,0.6666667,0.30379745,0,0,0,0.2857143,0,0,0.029256277,0.029172778,0.044121377,0.032429848,0.031662982,0.031149134,0.004053852,0.002933789,0,0.005658803,0.004,0.003221809,0
0.1,1,0.16666667,0.6666667,0.36708862,-0.14285715,-0.125,-0.14285715,0,0,0,0.000176255,0.003276652,0.11407496,0.067778096,0.0654108,0.06359082,0.006534808,0.06411226,0.003348065,0.011789172,0.01,0.007434944,0
0.05,1,0.5,0.33333334,0.51898736,0,0,0,0,-0.14285715,0,0.048581094,0.048865214,0.07207352,0.057650074,0.017350629,0.017497795,0.004053852,0.00195586,0.003348065,0.07586096,0.003333333,0.001982652,0
0.48,1,0.33333334,0.33333334,0.39240506,0,0,0,0,0,0,0.021590214,0.022318639,0.030283784,0.022374734,0.024840077,0.02825935,0.010142736,0.004074707,0.000887237,0.023578344,0.016666668,0.024783147,0
0.05,1,0.33333334,0.33333334,0.34177214,0,0,0,0,0,0,0.052403755,0.051621504,0.07319729,0.056497075,0.054998484,0.008274199,0.004661929,0.001629883,0.002232043,0.011789172,0.000963333,0.002478315,0
0.5,1,0.16666667,0.6666667,0.48101267,0,0,0,0,0,0,0.077360444,0.07561404,0.09970521,0.07880339,0.07565271,0.07123694,0.008127972,0.005476407,0.005580108,0.023578344,0.013333334,0.012391574,0
0.5,1,0.16666667,0.33333334,0.46835443,0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,0,0,0.002570302,0.004308026,0.000206374,0.06941114,0.034677394,0.005126095,0.002421191,0.000223204,0.17987446,0,0.02101363,0
0.36,1,0.16666667,0.6666667,0.49367088,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.003501256,0.037914243,0.008295597,0.01276265,0.008562606,0.007363278,0.07600971,0.004685098,0.012762823,0.037621606,0.011886667,0.015140025,0
0.03,1,0.33333334,0.6666667,0.29113925,0.2857143,0,0,0,0,0,0.022481859,0.023393916,0.03571413,0.027830182,0.0273229,0.026943922,0.004053852,0.001629883,0.000991027,0.004338415,0.003333333,0.00495663,0
0.13,1,0.33333334,0.6666667,0.556962,0.2857143,0,0,0.2857143,0.2857143,0.2857143,0.07483689,0.0742796,0.11369795,0.089419305,0.08769795,0.086358644,0.005472699,0.00529712,0.003571269,0.01650484,0.010666667,0.008178439,1
0.21,1,0.33333334,0.33333334,0.37974682,-0.14285715,0.25,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.000888533,0.001046821,0.00055101,0.000790726,0.000760378,0.000733104,0.001469521,0.000309678,0.000786795,0.003324546,0.00235,0.001747212,0
0.15,1,0.33333334,0.33333334,0.56962025,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.00270085,0.002647543,0.006655618,0.00292176,0.002809622,0.003946285,0.005280141,0.003740581,0.002907236,0.012284317,0.01265,0.02645601,0
0.2,0.5,0.16666667,0.6666667,0.36708862,0,0,0,0.2857143,-0.14285715,-0.14285715,0.009567543,0.007655008,0.010506885,0.003932318,0.002562634,0.12861769,0.004256544,0.002705606,0,0.011317605,0.42395666,0.005420074,0
0.15,1,0.5,0.6666667,0.29113925,0,0,0,0,0,0,0.006551507,0.008323754,0.009694872,0.008620593,0.004881516,0.06846362,0.004053852,0.000814942,0.001116022,0,0.211,0.028827757,0
0.1,1,0.33333334,0.6666667,0.39240506,-0.14285715,-0.125,0,0,0,0,0.000995323,0.004419009,0.10685094,0.085407354,0.08332228,0.08211496,0.008813073,0.057045903,0.004464087,0.014147006,0.01,0.007434944,0
0.02,0.5,0.16666667,0.6666667,0.29113925,0.14285715,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,-0.000360805,-0.000750053,-0.001070119,-0.001702584,-0.001637238,-0.001578514,0,0,0,0,0,0,1
0.02,1,0.16666667,0.6666667,0.3164557,-0.2857143,-0.25,-0.2857143,-0.14285715,-0.14285715,-0.14285715,0,0,0,0.006729581,0.01760301,0.000297401,0,0,0.00669613,0.07696443,0.000953333,0,0
0.1,1,0.33333334,0.6666667,0.32911393,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.001563487,0.006287026,0.003201657,0.002044671,0.001635081,0.003512661,0.012538563,0.001799391,0.002034508,0.007148954,0.01126,0.008503098,0
0.12,0.5,0.33333334,0.6666667,0.4050633,0.14285715,0.25,0.2857143,0.2857143,0.2857143,0.2857143,0.062535316,0.06277168,0.091574915,0.07236991,0.07155638,0.070818916,0.006080777,0.002444824,0.003348065,0.014147006,0.01,0,1
0.08,1,0.16666667,0.6666667,0.3164557,0.14285715,0.25,0,0,0.2857143,0.2857143,0.006219732,0.005852036,0.01020673,0.008518527,0.007607011,0.007364319,0,0.001153957,0.001052408,0.000471567,0.001476667,0,1
0.16,1,0.33333334,0.6666667,0.5063291,0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0,0.000378075,-1.02E-05,0.003699026,0.00049074,-0.000337956,0.000754016,0,0.003688451,0.002145629,0,0,0
0.36,0.5,0.16666667,0.33333334,0.443038,-0.14285715,-0.125,-0.14285715,-0.2857143,-0.2857143,-0.2857143,0.003909753,0.000914698,0,0,0,0,0.001824233,0,0,0,0,0,0
0.12,1,0.33333334,0.6666667,0.30379745,0,0,0,0,0,0,0.030233974,0.030379163,0.04479564,0.03679286,0.03474332,0.03316231,0.003040389,0.001222412,0.002679568,0.005446598,0.004866667,0.00269145,0
0.2,1,0.16666667,0.6666667,0.37974682,0.14285715,-0.125,0.2857143,-0.14285715,0,0,0,0.001205369,0.001484826,0.001110381,0.00107855,0,0.002403934,0,0.001104861,4.72E-05,0,0.002081784,0
0.16,0.5,0.33333334,0.6666667,0.4556962,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.000762044,0.000747004,0.001065769,0.000824374,0.000792734,0.0007643,0.00148979,0.000598982,0.000820276,0.003466017,0.00245,0.001821561,0
0.26,1,0.16666667,0.33333334,0.5443038,-0.14285715,-0.125,-0.14285715,-0.14285715,0,-0.14285715,0.003327075,0,0.003700465,0.00250789,0.002411637,0.002547667,0,0.002079731,0.002495424,0,0.008333334,0,0
0.1,1,0.5,0.33333334,0.35443038,0.2857143,0.25,0,0,0.2857143,0.2857143,0.03202037,0.030256188,0.04420403,0.03637787,0.035152093,0.034421586,0,0.001487268,0.003459667,0.006130369,0.005,0.004389096,0
0.1,1,0.5,0.6666667,0.5822785,0,0,0,0,0,0,0.05806984,0.05905292,0.09008429,0.07636055,0.07965952,0.080304556,0.006080777,0.004074707,0.007812151,0.032538116,0.015333333,0.010408922,0
0.05,0.5,0.33333334,0.33333334,0.51898736,0,0,0,0,0,0,0.05032291,0.036988366,0.041003823,0.019048078,0.00958615,0.009585468,0.004098444,0.001642922,0.00141958,0.004715669,0.003333333,0.002478315,0
0.16,0.5,0.33333334,0.33333334,0.4556962,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.009020115,0.005243254,0.01529777,0.003999614,0.002645682,0.002779557,0.010505556,0.008695426,0.003990893,0.011600545,0.008933334,0.006156134,0
0.02,0.5,0.16666667,0.6666667,0.30379745,0,0,0.2857143,0.2857143,0.2857143,0.2857143,0.015941758,0.018304128,0.025271047,0.020567842,0.019311432,0.019865567,0.006486162,0,0.001674032,0,0.0055,0,1
0.05,1,0.33333334,0.6666667,0.556962,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.000519434,0.001486893,0.001850233,0.000927561,0.000113248,0.000280763,0.002965392,0.001039865,0.00092295,0.000495145,0.0009,0.001420074,0
0.24,0.5,0.16666667,0.6666667,0.443038,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.012344079,0.05557707,0.002717348,0.001290958,0.024988918,0.009745607,0.11181941,0.0015272,0.001284541,0.10925733,0.03124,0.000981413,0
0.2,0.5,0.16666667,0.6666667,0.36708862,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03,1,0.33333334,0.33333334,0.556962,-0.14285715,0.25,0.2857143,0.2857143,0.2857143,0.2857143,0.008654126,0.009716129,0.013424337,0.012445238,0.012042007,0.011269009,0.003040389,0,0.002232043,0.001848542,0,0.00495663,0
0.05,0.5,0.33333334,0.6666667,0.48101267,0,0,0,0,0,0,0.046261784,0.050451707,0.06727539,0.022065174,0.018424865,0.018399358,0.020269256,0.001641292,0.001116022,0.004715669,0.01,0.009913259,0
0.05,0.5,0.16666667,0.6666667,0.29113925,0.5714286,0.375,0.2857143,0,0,0.2857143,0.028098175,0.026862657,0.020458411,0.010562077,0.010733726,0.009530356,0.000178369,9.78E-06,0.000527878,0.003890427,0.001076667,0.024783147,0
0.35,0.5,0.16666667,0.33333334,0.37974682,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.053573262,0.031760357,0.04230885,0.032728195,0.056677785,0.04527361,0.026579076,0.009868941,0.016789429,0.15205203,0.13406,0.27857745,0
0.07,0.5,0.16666667,0.33333334,0.6835443,-0.14285715,-0.125,-0.14285715,-0.14285715,0,0,0.001307398,0.001281594,0.00056551,0.000874846,0.000420634,0,0.002555953,0.000317827,0.000870497,0,0,0.001933086,0
0.06,1,0.33333334,0.6666667,0.30379745,0,0,0,0,0,0,0.029317446,0.027740767,0.039735053,0.026735503,0.02489077,0.02351965,0.002939042,0.001404959,0.001785635,0.004715669,0.003333333,0.006195787,1
0.26,1,0.16666667,0.33333334,0.4050633,-0.2857143,-0.25,-0.2857143,-0.2857143,-0.2857143,-0.2857143,0.002465498,0.004963763,0.000477058,0.002763615,0.002882963,0.012846483,0.009899505,0.000268116,0.002750993,0.012604983,0.04118,0.02374969,0
0.09,1,0.33333334,1,0.5063291,0.14285715,0.25,0,0,0,0.2857143,0.09306478,0.09187128,0.12677284,0.069290005,0.07360886,0.06966779,0.006080777,0.002259833,0.002680684,0.036122024,0,0.006718712,0
0.02,0.5,0.5,0.33333334,0.4556962,0,0,0,-0.14285715,-0.14285715,-0.14285715,0.006863582,0.007230182,0.005724701,0.02112864,-7.66E-05,0.009284948,0.004359917,0.002933789,0.022369538,0.000306518,0.03,0.012894671,0
0.24,1,0.33333334,0.33333334,0.35443038,0.14285715,0.25,0.2857143,0.2857143,0,0,0.21807216,0.2097017,0.31172794,0.21850613,0.20157555,0.17525975,0,0.009790706,0,0.025026053,0.01667,0.011164808,1
0.28,1,0.16666667,0.6666667,0.443038,0,0,0,0,0,0,0.095483616,0.17618512,0.28129625,0.21899177,0.2209409,0.089718446,0.17017865,0.023526546,0.014508281,0.047156688,0.017596666,0.015266418,0
0.32,1,0.16666667,0.6666667,0.35443038,0,0,0,0,0,0,0.30385655,0.29799855,0.42059007,0.029074032,0.024787229,0.02137233,0.026958112,0.010395394,0.001445248,0.048627976,0.02798,0.02042627,0
0.08,1,0.33333334,0.33333334,0.34177214,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.2857143,0.00040435,0.000396369,0,0.000874846,0,0,0.000790501,0.000317827,0.000870497,0,0,0,0
0.36,1,0.33333334,0.33333334,0.6455696,-0.14285715,-0.125,-0.14285715,-0.14285715,-0.14285715,-0.14285715,0.019859804,0.001497056,0.002073537,0.020970495,0.000710764,0.000812134,0.002985662,0.001165366,0.020914245,0.003107626,0.002603333,0.003858736,0
0.24,1,0.16666667,0.6666667,0.35443038,0,0,0,0,0,0,0.24203041,0.24035832,0.3515529,0.2328805,0.21316887,0.20144665,0.018242331,0.008399602,0.010059819,0.028430767,0.020046666,0.014954152,0
